2023-10-24 19:20:23,425 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:20:23,429 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:27:35,489 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:27:35,495 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:27:47,545 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:27:47,550 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:28:05,830 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:28:05,833 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:30:02,174 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:30:02,178 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:31:54,553 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:31:54,559 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 21:53:50,397 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 21:53:50,403 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 21:55:15,488 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 21:55:15,499 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 21:59:06,677 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 21:59:06,681 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
